,rate,user,comment,comment_time,helpful
2416,5 stars,Prarambha Adhikari,"Buyhatke Extensions is like your best friend in the shopping world. It's always there to help you find the best deals, track prices, and apply coupons. It's like having your own personal shopping assistant, but without the fancy price tag. Highly recommended for everyone. such a incredible extension.",2023-11-19,
2417,5 stars,Sparsh Singh,"Buyhatke is an absolute game-changer! This extension is like having a savvy shopping companion right at your fingertips. It's a powerhouse when it comes to finding the best prices, deals, and offers across a wide range of products.

What truly sets Buyhatke apart is its ability to effortlessly compare prices, ensuring you snag the absolute best deal available. The convenience it offers is unmatched—it's like having your own personal shopping assistant, tirelessly hunting down the most competi... Show more",2023-11-19,
2418,5 stars,Rizwoan Rahaman,"In today's world, where prices fluctuate constantly, it's easy to feel like you're always paying too much. But fear not, legend always use secret tricks , for there exists a secret weapon: BUYHATKE EXTENSION price tracking extensions. it is most easy to use any type of user . These ingenious tools monitor the prices of your coveted items across the web, alerting you when they drop, so you can snatch them up at the perfect moment. The alerts are so helpful and the interface is so easy to use. ... Show more",2023-11-19,
2419,5 stars,Ayush Vishwakarma,"Subject: Exceptional Experience with Buyhatke Extension!

Dear Buyhatke Team,

I wanted to take a moment to express my absolute satisfaction with the Buyhatke extension. It has significantly enhanced my online shopping experience in more ways than one. The features, usability, and benefits have truly impressed me.

The price drop alerts have been a game-changer, allowing me to track and purchase items at the perfect moment. This not only saved me money but also ensured I got the best deals av... Show more",2023-11-19,
2420,5 stars,Ryaan Gaming,Watching buyhatke has been my turning point.,2023-11-19,
2421,5 stars,khushal saini,"Thank you for setting the bar high and consistently delivering exceptional value to users.
coupon and deals section is a treasure trove for savvy shoppers. The curated selection of discounts and offers adds an extra layer of savings to my shopping experience. With Buyhatke, unlocking great deals has never been easier",2023-11-19,
2422,5 stars,Phoenix Gaming,Easy and total automatic . Real coupon and Deals. thanks devoloper,2023-11-19,
2423,5 stars,Ƥřäรhͥäñͣtͫ Räj RAJ,"im a regular buyer on Amazon and Flipkart, the buyhatke is a game-changer that added a new layer of convenience and savings to online shopping experience. This extension has proven to be a very good companion for those of us who love navigating the vast digital aisles of these popular e-commerce platforms.At the top of the list of commendable features is the price history tracker. For someone like me who frequently shops on these platforms, having the ability to view the historical prices of ... Show more",2023-11-18,
2424,5 stars,Shaurya Sharma,,2023-11-18,
2425,5 stars,Shikhar Kumar Verma,,2023-11-18,
2426,5 stars,Piyush Vardhan,"im a regular buyer on Amazon and Flipkart, the buyhatke is a game-changer that added a new layer of convenience and savings to online shopping experience. This extension has proven to be a very good companion for those of us who love navigating the vast digital aisles of these popular e-commerce platforms.At the top of the list of commendable features is the price history tracker. For someone like me who frequently shops on these platforms, having the ability to view the historical prices of ... Show more",2023-11-18,
2427,5 stars,Singhast Kushwaha,"Buy Hatke is an absolute game-changer! Unbelievably generous and top-notch quality. From gaming to professional work, these PCs have it all. Buy Hatke has not just won my loyalty; they've created a customer for life. Thank you for making dreams a reality!""",2023-11-18,
2428,5 stars,AAP HAMARE DOST sach me,"Subject: Outstanding Experience!

Dear [BUY HATKE],

I hope this message finds you well. I wanted to take a moment to express my sincere appreciation for the exceptional service I received from [YOUR CHROME EXTENTION].

From the outset, your team demonstrated a remarkable level of professionalism and expertise. The attention to detail and commitment to customer satisfaction were evident throughout my entire experience.

Specifically, I would like to commend [ADI4U] for their outstanding suppo... Show more",2023-11-18,
2429,5 stars,Rohan Ghosh,"Easy to use ,nice to see this great extension is free for all. As a flipkart and amazon user it helped me a lot specially the price graph for which i can buy the item at right time and we can see the deals with one click. No way Its just woww❤❤",2023-11-18,
2430,5 stars,Anshuman Chirivella,,2023-11-18,
2431,4 stars,United Punjab,"im a regular buyer on Amazon and Flipkart, the buyhatke is a game-changer that added a new layer of convenience and savings to online shopping experience. This extension has proven to be a very good companion for those of us who love navigating the vast digital aisles of these popular e-commerce platforms.At the top of the list of commendable features is the price history tracker. For someone like me who frequently shops on these platforms, having the ability to view the historical prices of ... Show more",2023-11-18,1 person found this review to be unhelpful
2432,5 stars,sakina khatoon,"Your app is easy to use.
And also give the Amazon and Flipkart coupon code of your app. My best feature is that your app will tell you Price Graph History and notification on email.",2023-11-18,
2433,5 stars,Niranjan Shinde,Best extension for buying anything in my budget,2023-11-18,
2434,5 stars,Akash Sharma,"Subject: A Game-Changer!

I recently started using the Buyhatke extension, and I am absolutely thrilled with the experience! This extension has transformed the way I shop online, and I can't imagine going back to my old routine.

What I Love:

Price Comparison at a Glance: The real-time price comparison feature is a game-changer. It has saved me both time and money by ensuring that I never miss out on the best deals",2023-11-18,
2435,5 stars,Arush,useful for buying anything inside the budget worth it,2023-11-18,
2436,5 stars,test ing,"FEEDBACK
I wanted to express my appreciation for your Buyhatke Extension, which has significantly enhanced my online shopping experience. The features provided by the extension, such as price comparison and deal tracking, have been invaluable in helping me make informed purchasing decisions.

The ease of use and real-time price drop notifications have saved me both time and money, making the entire shopping process much more enjoyable. I have found the Buyhatke Extension to be a reliable comp... Show more",2023-11-18,
2437,5 stars,Shaikh,amazing Free extension. i always refer this.,2023-11-18,
2438,5 stars,lakshya sahu,most useful extension i have ever used,2023-11-18,
2439,5 stars,Dev,"Just wanted to say, your app is too good! Price comparison, real-time tracking, sab kuch mast hai. Thanks for making online shopping easy and pocket-friendly.

Keep it up,",2023-11-18,
2440,5 stars,Anurag Shukla,"Buyhatke is an outstanding platform that simplifies online shopping like no other. Its innovative price comparison feature ensures that you get the best deals available across various e-commerce websites, saving you both time and money. The browser extension is a game-changer, providing real-time price comparisons and alerts, allowing users to make informed purchasing decisions effortlessly.

One of the most commendable aspects of Buyhatke is its user-friendly interface, making navigation smo... Show more",2023-11-18,
2441,5 stars,jaidev,"My experience with Buyhatke has been incredibly positive. The platform not only offers a seamless and user-friendly interface but also provides valuable tools and features that enhance the shopping experience. The price comparison feature is particularly noteworthy, helping me find the best deals on products across various online retailers.I highly appreciate the convenience and money-saving opportunities Buyhatke brings to online shopping and would recommend it to others without hesitation",2023-11-18,
2442,5 stars,KrAzY BoY GAMING,"This price tracker extension is an invaluable tool for anyone who wants to save money on their online purchases. It is easy to use, accurate, and has a wide range of features that make it a must-have for any bargain hunter.

Features:

Easy-to-use interface
Tracks prices on a wide range of websites
Provides detailed price history charts
Sends email and/or desktop notifications when prices drop
Allows you to set custom price alerts
Works with multiple browsers
Benefits:

Saves money on online ... Show more",2023-11-18,
2443,5 stars,Pritam,Very handy interface. All the options are very useful and you can find history tracker at any tracking extensions. But the Deals option is the best where you can find similar product at lowest price. Also notify via mail also a great things.,2023-11-18,
2444,5 stars,Srikanth Sethumadhavan,,2023-11-18,
2445,5 stars,Subrat Meher,"Transforming the way I shop online, the Buyhatke Extension is an absolute game-changer! This savvy tool has become my trusted shopping companion, saving me both time and money effortlessly.

With its ingenious price comparison feature, I can now easily compare prices across multiple platforms, ensuring I never miss out on the best deals available. The real-time price drop alerts have been a game-changer, notifying me instantly when the products I desire go on sale, allowing me to grab them at... Show more",2023-11-18,1 person found this review to be unhelpful
2446,5 stars,Ronit Khajuria,very useful extensions for those who are always looking for cool deals online for shopping. As i need to buy supplements and various type of foods online but due to their high prices i delay to buy them but now as i receive the notification for the specific product that its price is not dropped oi purchase it in some bulk. This is my fav feature about this extension.,2023-11-18,1 out of 2 people found this helpful
2447,5 stars,Reyansh Kumar,Veruy Good Product because i love it's main feature in which we can track the price gets low or up very usefull for me and one another is that if I forgot about the product which I was viewing and suddenly trhe prices go down it will send the email to me about the price drop. 2 weeks ago I was viewing a tablet and forgot about itand suddenly yesterday buyhatke send me the message the best time to buy this product is now and It helped me save 5000 Rupees So that's why it is So amazing 😍 this ... Show more,2023-11-18,1 person found this review to be unhelpful
2448,5 stars,Raj Prince Saw,"buy hatke is just an extension which i want cos fo price fluctuation in different price range it is very helpful for people who do online shoping very much as they get an idea of the price history 

stay up buy hatke",2023-11-18,1 person found this review to be unhelpful
2449,5 stars,Ayush Singh,"this is extension is really great it's accurate in price tracking and the interface is really easy to understand and now it's essential tool for my online shopping. The app ability to track price histories has saved me both time and money. i really appricate your team work thanks !!! 




I don't know if i will win the giveaway or not but truely its really good now i can track a telescope price and buy it for my brother.",2023-11-18,3 out of 3 people found this helpful
2450,5 stars,ROHAN SINGH,Best extension for seeing the price graph,2023-11-18,1 out of 2 people found this helpful
2451,5 stars,Goral Verma,"Totally the best extension i ever used it is very hand , easy to use and compatable my favorite function of this extension is to put my required price and it will give you that by emailing you , you can also find when the unavailable item is back in stock and the icing and cherry on the cake is they are also doing a pc give away what better do you need than this .",2023-11-18,1 person found this review to be helpful
2452,5 stars,Ultra Ankur,nice app its save my 20k thanks!!,2023-11-17,1 out of 2 people found this helpful
2453,5 stars,Harry 247,really liked the app just saw a T-shirt for 699 rupees but the graph told it came to 552 rupees so i didn't bought it and i will wait till it comes to a fair discounted price. I loved the graph feature. To sum up all this i would like to say its a nice extension and you should give it a try. Thanks Buyhatke.,2023-11-17,1 out of 3 people found this helpful
2454,5 stars,Ansu Kumar 10 C,Very good extension we can safe our money and time as we dont waste time on exploring differnet websited for a product to buy and this even doing a pc giveaway for us so i dont think we can get any other extension better than this. :),2023-11-17,1 out of 3 people found this helpful
2455,5 stars,Chinimilli Trinadh,"GOOD useful app 
1person found this review to be helpful",2023-11-17,1 out of 2 people found this helpful
2456,5 stars,Krishana Rathore,useful extension,2023-11-17,1 out of 2 people found this helpful
2457,5 stars,Sudhakar pc,nice job thankyou,2023-10-31,1 out of 2 people found this helpful
2458,5 stars,Shubham Jain,Good useful app,2023-10-29,1 out of 2 people found this helpful
2459,1 stars,Keep It Real,"Saw no option for applying coupon code in Buyhatke's website but still overwhelmingly positive reviews.
Definitely paying money for good reviews, cheap site, I can only say that.

Edit :- Sorry, I meant Promo Code. ",2023-10-21,0 out of 2 people found this helpful
2460,4 stars,Ashutosh Pandeyji,who come  here after venoms  teach,2023-10-20,1 out of 2 people found this helpful
2461,5 stars,Siddarth,gud job,2023-10-19,1 person found this review to be helpful
2462,5 stars,RAMENDRA PRATAP SINGH,Best extension,2023-10-17,2 out of 3 people found this helpful
2463,5 stars,anil maharjan,Nice ... I can now track the price history of products that I am interested in and get notified when they're back in stock. Its the best extension for the online buyers that they can compare the price with other products and buy if they can afford it..,2023-10-15,2 out of 3 people found this helpful
2464,5 stars,61 FYBMS 'A' Bhushan Nikam,best app to see price of an product love it!!,2023-10-12,3 out of 4 people found this helpful
2465,3 stars,Ashish Gupta,"Giving incorrect data. For ex. yesterday only i checked the lowest price for the following item is 2799 but today it is showing lowest price up to date is 4199. Is this checking the price corresponding to seller only or the item? I think it should be related to the item as that is what user is purchasing.
https://www.myntra.com/21273992?skuId=66852756&sellerPartnerId=4036&orderDate=1696674141000&orderId=5019681160&productName=Skechers%20Men%20Navy%20HILLCREST%20-%20VAST%20ADVENTURE%20Textured... Show more",2023-10-08,0 out of 3 people found this helpful
2466,5 stars,Varun Sai,Thanks a lot for this extension,2023-10-07,2 out of 3 people found this helpful
2467,5 stars,shristi agarwal,"I can't say enough good things about the BuyHatke Chrome extension! As an avid online shopper, this tool has truly revolutionized my shopping experience and saved me both time and money.",2023-10-05,4 out of 5 people found this helpful
2468,5 stars,Abhishek Saxena,"Thanks a lot for this extension, got Samsung s21 fe at lowest price ever using this chrome extension!!!!
Please launch its mobile app soon.",2023-10-05,4 out of 5 people found this helpful
2469,5 stars,Prasanth,"Very good features, i searched and got 100 rs worth of while shopping on myntra, but when i tried Buyhatke automatic coupon apply feature, I got 200 rs worth of coupon with a single click. A must want tool for all online shoppers",2023-10-05,3 out of 4 people found this helpful
2470,5 stars,Shivam Chaturvedi,"Loved this, saving me money even before the big billion day! Highly recommend! Thank you Buyhatke for proving such a seamless solution and helping us save money by finding the best deals!",2023-10-04,2 out of 3 people found this helpful
2471,5 stars,mansoor sayyed,"I can't imagine my online shopping without it now. Buyhatke is the ultimate shopping companion.It's not just a price comparison tool; it's a money-saving wizard.With Buyhatke, I shop with confidence, knowing I'm getting the best deal possible. Plus, the automatic coupon application is a cherry on top.",2023-10-04,2 out of 3 people found this helpful
2472,5 stars,anisha sarin,"For online shoppers, Buyhatke extension is a game-changer! It lets you monitor the price history of products, receive alerts for restocks, and set notifications for your preferred price points. On top of that, the auto coupon feature ensures savings on every purchase!

Highly recommended!",2023-10-04,2 out of 3 people found this helpful
2473,5 stars,Abhishek Verma,Buyhatke is a user-friendly browser extension that helps you save money while shopping online. It's a must-have for anyone looking to keep their finances in check.,2023-10-04,2 out of 3 people found this helpful
2474,5 stars,Stand With Saviours,Good tool to have. Really appreciate the price graph feature...,2023-10-04,3 out of 4 people found this helpful
2475,5 stars,Suraj Sharma,"The Flipkart Big Billion Days Sale last year was when I actually first used the Buyhatke Extension to the test, and it did deliver good results! My shopping experience has became so much simpler now. I don't have to switch between tabs now to compare prices; Buyhatke handles it all. And those price drop alerts are absolutely awesome! I used to rely on Honey for coupon deals, but now, Buyhatke is my go-to. It's like having an all-in-one assistant for online shopping.",2023-10-04,2 out of 3 people found this helpful
2476,5 stars,Vishaal Db,"Great Chrome extension for saving money when shopping online. Easy to use and has a wide range of features, including price comparison, coupon codes, and cashback rewards. I highly recommend it to anyone who wants to save money on their online purchases.",2023-10-04,3 out of 4 people found this helpful
2477,5 stars,Siddhant,"Got to know this from a friend. Really great tool for checking pricing data for products on shopping websites. It also helps us to set price alerts for the products. Very good expereince, can help to save lot of money.",2023-10-04,3 out of 5 people found this helpful
2478,5 stars,Yash Agrawal,"I have been using Buyhatke chrome extension from a long time. And it helped me save a lot of money whenever I wanted to purchase something. Especially the price history graph is so helpful that I can see the lowest price of that product and add the price alert so that whenever the price get lower I get notification on my email and then purchase that product.

Such a helpful extension. Love it!",2023-10-04,3 out of 4 people found this helpful
2479,5 stars,Riya Mahajan,"i have been using the Buyhatke chrome Extension for a while now, and it has truly transformed my shopping experience. This extension is a game-changer. 

The features like price comparison, price alerts, auto coupons has really saved me both time and money.Highly recommended for anyone looking to enhance their shopping experience!!!",2023-10-04,2 out of 3 people found this helpful
2480,5 stars,Kushagra Sharma,"I've been using the BuyHatke extension for a while now, and I can't help but sing its praises. BuyHatke has become an essential part of my online shopping routine. It's a must-have for anyone who wants to make smarter purchasing decisions and save money. I can't recommend it enough!",2023-10-04,2 out of 3 people found this helpful
2481,5 stars,venkat sai,"Buyhatke's Chrome extension is a game-changer! It compares prices, alerts me to price drops, and applies coupons seamlessly at checkout. It's like having a savvy shopping friend, saving me time and money. Highly recommended!😎",2023-10-04,4 out of 4 people found this helpful
2482,5 stars,Ujjwal Bishnoi,"I love using this tool because it helps me find the best prices, tells me when things are on sale, and even finds and uses coupons for me. It makes shopping really easy!",2023-10-04,4 out of 4 people found this helpful
2483,5 stars,Chandan Katti,Highly Recommended. A fantastic extension for online shoppers to save money.,2023-10-04,3 out of 3 people found this helpful
2484,5 stars,Sanket Sk,"I've been using Buyhatke for a few years now, and I've saved a lot of money, chrome extension is a must-have for anyone who wants to save money online. It automatically compares prices from multiple retailers, so you can be sure you're getting the best deal. The extension is very easy to use.",2023-10-04,3 out of 3 people found this helpful
2485,5 stars,Manjunath P,Buyhatke has genuinely simplified my online shopping experience and saved me both time and money. It's a must-have extension for anyone who loves finding the best deals without the hassle. Highly recommended! 🛒💰🎉,2023-10-04,3 out of 4 people found this helpful
2486,5 stars,Praneeth G,"This extension helps you track the price history of products, get notified when they're back in stock, and set price alerts for when they reach your desired price. Plus, the auto coupon feature saves you money on every purchase",2023-10-03,3 out of 3 people found this helpful
2487,5 stars,Goutham Singaravel,"Buyhatke is a great price comparison Chrome extension that automatically compares prices for you, suggests coupons, and provides price alerts. It is easy to use and provides accurate results, making it a valuable tool for online shoppers.

To use Buyhatke, simply install the extension from the Chrome Web Store and shop as usual. When you visit a product page, Buyhatke will automatically compare prices from other retailers and display the results in a sidebar. You can also click the Buyhatke i... Show more",2023-10-03,6 out of 6 people found this helpful
2488,5 stars,Ashish Sajwan,"best price comparison extension, & it also gives you probability of price drop in future, so you can plan to buy accordingly. Just install this plugin & let it do its magic.",2023-10-03,5 out of 5 people found this helpful
2489,5 stars,Sunita Malviya,"I'm in my 50s and have recently started shopping online. Kabhi kabhi toh yeh kaafi overwhelming ho sakta hai, lekin Buyhatke ka Chrome Extension helped me bohot acche se. Automatic coupon feature waqai bahut convenient hai. Pehle main coupon codes enter karne mein struggle kar rahi thi, lekin ab bas ek click karke ho jata hai.

Buyhatke ne online shopping ko mere liye kam intimidating aur zyada enjoyable bana diya hai. Main kisi bhi aise bande ko suggest karungi jo mere jaise situation mein h... Show more",2023-10-03,3 out of 3 people found this helpful
2490,5 stars,Neha M.,"Being a tech enthusiast, I'm always hunting for the latest gadgets and tech deals. Buyhatke's Chrome Extension is now my go-to tool for online shopping. Automatic coupons save time, and during events like Flipkart Big Billion Day 2023, it's a game-changer. 

What makes Buyhatke stand out? The price graph! It shows product price history, helping me decide when to buy. I've scored amazing tech deals thanks to this. 

It works on many online stores, a huge plus for shoppers like me who use vario... Show more",2023-10-03,3 out of 3 people found this helpful
2491,5 stars,Neha Malviya,"Buyhatke's Chrome Extension rocks for quick shopping! Automatic coupons se deals milte hai jaldi, and during Big Billion Day ya Great Indian Sale, it gets a whole lot easier!

Price graph helps me plan my buys smartly, and the alerts are like an adrenaline rush. Buyhatke is my online shopping ka right hand. Keep shopping Keep Saving! 🛒💰🎉",2023-10-03,3 out of 3 people found this helpful
2492,4 stars,Jefe Chac,"Most outstanding feature is its price comparison capability. Whenever you visit a product page on an online store, a discreet pop-up appears, displaying a comprehensive price comparison chart from various e-commerce websites

I've found this extension to be quite reliable in terms of providing accurate and up-to-date data on prices and discounts",2023-10-03,
2493,5 stars,khefe chachra,"Buyhatke is a must-have for savvy online shoppers. With its wealth of features, usability, and performance, it makes finding the best deals and saving money a breeze. While it's not flawless and may encounter occasional hiccups, its overall value and potential for savings are undeniable. Give it a try, and you'll likely find yourself relying on it for all your online shopping needs.

The extension is incredibly easy to install and use. Real-time information is a game-changer for shoppers look... Show more",2023-10-03,3 out of 3 people found this helpful
2494,5 stars,Harshtech Chachra,"I recently had the pleasure of using the Buyhatke Chrome Extension, and I must say it has completely transformed my online shopping experience. In a world where every penny counts, this nifty tool has become my go-to companion for finding the best deals, discounts, and price comparisons across various e-commerce platforms.

It's a powerful tool that not only helps you find the best deals but also saves you time and money. Its ease of use, comprehensive features, and constant updates make it a... Show more",2023-10-03,4 out of 4 people found this helpful
2495,5 stars,Archie Chandel,"Buyhatke has been a game-changer for me when it comes to online shopping. It's like having a shopping assistant right in my browser. It compares prices effortlessly, tracks trends, and even alerts me when prices drop. It's become my secret weapon for finding great deals and making smarter choices while shopping online.",2023-10-03,2 out of 2 people found this helpful
2496,5 stars,Arunima Bahl,"The BuyHatke extension is a game-changer for online shoppers. It simplifies price comparison across multiple websites, offers real-time price drop alerts, and provides automatic coupon and deal notifications.The extension's reliability and accuracy in providing price information are commendable. Features like wishlists, price history graphs, and support for various e-commerce platforms enhance the shopping experience. BuyHatke saves both money and time, acting as a trustworthy personal shoppi... Show more",2023-10-03,3 out of 3 people found this helpful
2497,5 stars,Ankit Vats,"I am a fashion enthusiast and try to have clothes with latest trend. My shopping experience and expenditure both has significantly changed after using Buyhatke extension,
you should definitely try this!!!",2023-10-03,4 out of 4 people found this helpful
2498,4 stars,Varun V.,"Kidak extension hai.🔥 Used for buying a phone on Flipkart, quite suprised by the deals & offers they have! 👌 Must recommend for frequent shoppers.",2023-10-03,5 out of 5 people found this helpful
2499,5 stars,Santhosh Reddy,"Got to know about this extension thru a friend, I felt useful and started using since 2021 during Ecommerce purchases and sometimes gift vouchers at great discounts. It helped me in saving some bucks. Thanks buyhatke team, keep save my hard earned money🤗.",2023-10-03,4 out of 4 people found this helpful
2500,5 stars,Devendra Singh Chauhan,"It is really a great tool, saved lot of money.",2023-10-03,2 out of 2 people found this helpful
2501,5 stars,Abinash Behera,"Buyhatke is a game-changer! I installed the Chrome extension, and it's been a shopping buddy ever since. It effortlessly compares prices, alerts me of price drops, and even applies coupons automatically at checkout. It's like having a savvy shopping friend who ensures I get the best deals. I've saved both time and money, making my online shopping experience a breeze. Highly recommend!",2023-10-03,2 out of 2 people found this helpful
2502,5 stars,Avinash Kumar,"This extension is a must-have for online shoppers! It helps you track the price history of products, get notified when they're back in stock, and set price alerts for when they reach your desired price. Plus, the auto coupon feature saves you money on every purchase !!!!!!!!!!!!!!!!!!!!!",2023-10-03,2 out of 2 people found this helpful
2503,5 stars,sachin sharma,"The BuyHatke Coupon Extension revolutionizes online shopping. It effortlessly discovers coupons, saves money hassle-free, and offers a user-friendly experience. Highly recommended!",2023-10-03,1 person found this review to be helpful
2504,5 stars,Divstylz Official,"As I am a shopaholic and I prefer shopping online mostly. This extension is really made for me as it helped me a lot in every purchase. Also the best part is Price Graph and Auto Coupon Icon which helped me buying my favourites in discounted price. Got many deals and offers on so many products. I am using this extension mostly for Myntra, Nykaa, Amazon and Flipkart but I recently came to know that it can help me in 70+ online websites. I must recommend every users out there, go for this exten... Show more",2023-10-03,2 out of 2 people found this helpful
2505,4 stars,Agilan A,Legit for price comparisons and time the purchase correctly. Putting the alert on was a time saver. The price graph and comparison did come in handy for quicker decision. Highly recommended!,2023-10-03,2 out of 2 people found this helpful
2506,5 stars,Nigel braganza,"One of the best extensions out there for Price comparison and adding coupons. 
Such a great tool to prevent falling prey to inflated pricing on your favourite products.

I've got the perfect companion for the Big billion day & The Amazon great Indian sale  this year! :)",2023-10-03,2 out of 2 people found this helpful
2507,5 stars,Priya Gupta,Amazing extension. Must have for every shopaholic,2023-10-03,2 out of 2 people found this helpful
2508,5 stars,Keshav Kumar,An extension that every shopaholic needs to have.,2023-10-02,2 out of 2 people found this helpful
2509,5 stars,Utkarsh Srivastava,"I have been using this extension for a while now, the price graph feature is really helpful as I can tell if the product is actually selling for a lower price or its just a fake deal. I've also used other features like autocoupon and price alert which are great too.",2023-10-02,2 out of 2 people found this helpful
2510,5 stars,venkat Vallabhaneni,"I've been using this extension for a while, it helped me to save my money while shopping. A must have tool for online shopping lovers.",2023-10-02,5 out of 5 people found this helpful
2511,5 stars,Nitish Chachra,"Discovering Buyhatke's Chrome Extension has been a game-changer for my online shopping experience. With the ability to automatically apply coupons and secure guaranteed discounts, it has become my go-to tool, especially during mega events like Flipkart Big Billion Day 2023 and Amazon Great Indian Sale.

One of the standout features is the intuitive price graph functionality. It not only helps me track the price trends of products I'm interested in but also ensures I make informed decisions, e... Show more",2023-10-02,4 out of 4 people found this helpful
2512,5 stars,Arpana Kumari,"Saving on your favorite ethnic wear is a delight ! Thank you guys ,I recently saved 180 rs on Myntra by applying the coupon ,it automatically applies the best available coupons during checkout, maximizing your savings effortlessly. Also I discovered there Price Alert feature on Amazon, Myntra ,that will notify me when the price drops, ensuring I never miss a deal. Start saving today! Don't miss out on great deals and discounts. Happy shopping!",2023-10-02,4 out of 4 people found this helpful
2513,5 stars,nitin vaid,the all in one tool you need to get the best price discounts,2023-10-02,5 out of 5 people found this helpful
2514,5 stars,Talha Arshad,"Saved a lot of money using this tool, keep it up.",2023-10-02,5 out of 5 people found this helpful
2515,5 stars,Swapnil Kusumwal,One of the best price comparison extension i have ever used.,2023-10-02,6 out of 6 people found this helpful
2516,5 stars,Vaibhav aggarwal,"loved using the extension. Came across various cool features. Auto coupon really helped me getting great discounts and features like price alert and price graph are next level helpful.
highly recommended to save time and money.",2023-10-02,3 out of 3 people found this helpful
2517,5 stars,Mridul Gupta,I have been using this extension for a while now. The most useful features which I found are Price alert and autocoupon. I have got really good discounts while using this extension. If you do online shopping you must give this extension a try and you will find it really useful.,2023-10-02,2 out of 2 people found this helpful
2518,4 stars,Abinash Mohanty,"A Game-Changer for Smarter Shopping! 🛍️ 

Guys! Have you ever felt the rush of discounts on Amazon, Flipkart, or Myntra? I sure have! But, let me spill the beans about a handy tool a friend shared with me. 🕵️‍♂️ Get ready for a big revelation!

This cool tool has a special feature - the price graph! It shows you the real price history of a product, helping you make smart choices. When I got the iPhone 14, I set up a ""price drop"" alert. Guess what? I saved a neat 10k! Not bad, right?

And he... Show more",2023-10-01,2 out of 2 people found this helpful
2519,5 stars,Manikandan Saseendran,Simplest way to save money and time,2023-10-01,3 out of 3 people found this helpful
2520,5 stars,Ankit Sharma,"A Shopper's Delight!
Buyhatke extension is a shopping must-have! It effortlessly finds the best deals and coupons, especially during big sales like Amazon's Big Billion Day. The notification feature is a game-changer, and its user-friendly interface makes it a joy to use. Say hello to savings and goodbye to endless browsing. Highly recommended! 🛍️💰",2023-10-01,2 out of 2 people found this helpful
2521,5 stars,Shruti Gupta,"Absolutely, this extension revolutionizes online shopping! Seamlessly comparing prices between platforms like Flipkart and Amazon, it's a true time and money saver. Its user-friendly interface and unwavering reliability make it essential for smart shoppers. I wholeheartedly recommend it!🤩😌",2023-10-01,4 out of 4 people found this helpful
2522,5 stars,Mrinal das,"In a world where online shopping has become an integral part of our lives, finding the best deals, discounts, and offers has never been more critical. That's where this chrome extension comes into play after using this fantastic tool for several months, I can confidently say that it has revolutionized the way I shop online. 

Whenever I'm browsing a product page on Amazon, Flipkart, or any other major online store, a small pop-up appears in the corner of my screen, showing me the coupons and ... Show more",2023-10-01,3 out of 3 people found this helpful
2523,5 stars,Samarth Goyal,"Buyhatke is a godsend for those addicted to online shopping. It's incredible how sellers juggle prices before a big sale, but this tool is a genuine lifesaver. It meticulously monitors prices, offers insightful historical data, and guides you towards the finest deals. An absolute essential for savvy shoppers!",2023-10-01,3 out of 3 people found this helpful
2524,5 stars,Prashant Dixit,This extension has been a blessing in disguise for me as I shop for everything almost entirely online. Recently I was looking for Nike shoes and got a pretty good deal on Myntra but then I checked on Buyhatke extension's price comparison feature for the same product and the shoe was 1000 rs cheaper at Amazon. Made my day 😊. The graph and auto coupon features are very nice and help you decide when is the right time to catch a deal and to get every discount/offer you could possibly get. Would ... Show more,2023-10-01,3 out of 3 people found this helpful
2525,5 stars,Midhun Varma Yerakaraju,"The BuyHatke Coupon Extension is a game-changer for online shoppers. It effortlessly finds and applies the best coupons, ensuring I save money without any hassle. Its user-friendly interface seamlessly integrates into my browser, making it incredibly convenient to use. Real-time price comparisons help me make informed decisions, and setting price drop alerts has proven to be a fantastic money-saving feature. It's a reliable tool that provides accurate discount information, and I can't imagine... Show more",2023-10-01,3 out of 3 people found this helpful
2526,5 stars,yash sharma,"I had a wonderful experience with this extension. It's incredibly helpful for tracking the price history of a product, letting me know when it's back in stock, and allowing me to set price alerts for when it reaches my desired price. The auto coupon feature has also saved me a lot of money on various websites.",2023-10-01,4 out of 4 people found this helpful
2527,5 stars,Diksha Bharti,"""Buyhatke"" is hands down my go-to Chrome extension for online shopping. If you're anything like me and love hunting for the best deals and discounts, this extension is a game-changer.

Features:
1. Price Comparison: The core feature is, of course, price comparison across multiple online stores. It's incredibly accurate and has helped me save a substantial amount on various purchases.

2. Price Drop Alerts: The price drop alerts are pure gold. You can set a target price for any product, and wh... Show more",2023-10-01,4 out of 4 people found this helpful
2528,5 stars,Amit Kandu,"This extension is a game-changer for online shopping enthusiasts. Its price graph feature is invaluable for tracking price trends, and it's an invaluable tool for finding the best deals, discounts, and coupon codes, ensuring substantial savings on every online purchase. If you love shopping online, this extension is a must-have in your toolkit.",2023-10-01,2 out of 2 people found this helpful
2529,5 stars,Anshuman Das,"Absolutely loved the extension, the price alert feature is accurate to the point. The auto coupon feature is excellent, applying coupons that i didn't know existed. Overall great experience.",2023-10-01,2 out of 2 people found this helpful
2530,5 stars,Akshay Sajwan,"Buyhatke is a game-changer for online shopping addicts. It's amusing how sellers play with prices before a sale, but this tool is a real money-saver. It tracks prices, offers historical data, and helps you grab the best deals. A must-have for savvy shoppers!",2023-10-01,2 out of 2 people found this helpful
