,rate,user,comment,comment_time,helpful
8289,5 stars,Keith Foster,Saved me $8 on my pizza order the first time I used it!  Awesome!,2018-01-12,
8290,5 stars,Scott Elliott,Awesome!  Saved me nearly half on my purchase!,2018-01-12,1 person found this review to be helpful
8291,5 stars,Robert Harvell,just saved me $2,2018-01-12,
8292,5 stars,Marty Thompson,thank u its great,2018-01-12,
8293,5 stars,Erika Cox,"I was emailed a $10 off coupon to use on a well known website, my first try with Cently and it actually saved me $28.",2018-01-12,
8294,4 stars,Upendar Srirangam,its working great..,2018-01-12,
8295,5 stars,Louise Gauthier,"love it, it's so easy and great way so save on purchases",2018-01-12,
8296,5 stars,Hannah Rider Gillison,LOVE IT!!!,2018-01-12,
8297,5 stars,Beth Laurence,Just tried this for the first time and it saved me $10.  Wow!,2018-01-12,
8298,5 stars,Terry Crouse,Great deal and very fast. I Love It!!!,2018-01-12,
8299,5 stars,Michaels Stidham,Awesome.  Just love it.,2018-01-12,
8300,5 stars,Sylvia Elias,Cently is a great way to save!  I love it!,2018-01-12,
8301,4 stars,Ray Roths,sved $7 on $14 purchase,2018-01-12,
8302,5 stars,Robin Clow,I've saved so much money.  Such an effective tool. It's great,2018-01-11,1 person found this review to be helpful
8303,5 stars,DONALD ESPOSITO,"the holyn ghost, god the father, the son.and Donald JM Esposito now.",2018-01-11,
8304,5 stars,Raymond Ojeda,This app just saved me $4.00 on something I was not expecting. I love those kind of surprises. Keep up the good work.,2018-01-11,
8305,5 stars,Jan Elswick,"Excellent extension to my online shopping!!! Easy, no fuss and saved over 12.00",2018-01-11,
8306,5 stars,Ryan Schell,Love it!,2018-01-11,
8307,5 stars,Carolina Correa-Quatela,Saved me 20% in seconds!,2018-01-11,
8308,5 stars,Gina Allard,Unreal!,2018-01-11,
8309,5 stars,M Martin,"This extension just saved me $3.90! I forgot all about it but when I went to check out it popped up and all I did was click on it.
Thanks Cently.",2018-01-11,
8310,5 stars,Brenda Michel,great way to save,2018-01-11,
8311,5 stars,Stephen Swoopes,I am impressed. I Was not going to use this extension. I did not think that it would save me anything. I must say I was pleasantly surprised. I will definitely use this more often from now on.,2018-01-11,1 person found this review to be helpful
8312,5 stars,David Long,Works Great,2018-01-11,1 person found this review to be helpful
8313,5 stars,ecyrus27,You Guys are awesome. I saw the advertisement and clicked on it and to my amazement i actually saved $30 by trying it out right away on a purchase for a towing package for my vehicle. Thanks for this awesome program,2018-01-11,1 person found this review to be helpful
8314,4 stars,Millie McCarthy,Saving money is always good,2018-01-11,1 person found this review to be helpful
8315,5 stars,Ashley Vaughn,I will never go shopping online with using cently again! Saved me $20 and I didn't have to look up the coupon myself at all. Thank you so much for making this.,2018-01-11,1 person found this review to be helpful
8316,5 stars,J Fulmer,This extension is AWESOME! I just saved 46% ($221) on business cards! I LOVE IT!!,2018-01-11,
8317,5 stars,Karla Moreno,Wow on the first try I saved $20+,2018-01-11,1 person found this review to be helpful
8318,5 stars,Tonya T,"All I can say is LOVE, LOVE, LOVE!!!!!!!!!!",2018-01-11,1 person found this review to be helpful
8319,5 stars,Matt B,save me $150 on hotel!,2018-01-10,1 person found this review to be helpful
8320,5 stars,Kathleen Hoynes,Saved 11.00-YAY!,2018-01-10,1 person found this review to be helpful
8321,5 stars,Carmen Murphy,"This app made my coupon search so easy. I had to do literally nothing but sit back and watch it browse,and find all coupons for the site I was on AND THEN tested all the coupons on the site and applied coupons. It saved me $30... LOVE THIS APP",2018-01-10,2 out of 3 people found this helpful
8322,5 stars,Geo Halloway,Effortless and awesome! Thank you Cently,2018-01-10,1 person found this review to be helpful
8323,5 stars,Nimet Adatia,This add on is a amazing!  Love it and will keep using it!,2018-01-10,1 person found this review to be helpful
8324,5 stars,Sheng Lor,This saves you time and money! It is so easy to use just click it and boom! There's a coupon code.,2018-01-10,1 person found this review to be helpful
8325,5 stars,Chuck Scott,"Cently is really great, nice piece of savings on my purchase. Hope to see it elsewhere.",2018-01-10,1 person found this review to be helpful
8326,5 stars,Shawn Keaney,this thing is godly,2018-01-10,1 person found this review to be helpful
8327,5 stars,Nikki Colgate,I love how it constantly provides savings on things without me having to do any leg work.,2018-01-10,
8328,5 stars,Cheryl L Buntjer,"This extension is amazing!!!  This is the very first and only time, that one of these discounts has worked! Love it!!",2018-01-10,1 person found this review to be helpful
8329,4 stars,Stephanie Brock,Great way to look for savings and no hassle,2018-01-10,1 person found this review to be helpful
8330,5 stars,JoJo Keane,Easy.  Got $5.  Nice because I had just added $5 for an Ebay donation.,2018-01-10,1 person found this review to be helpful
8331,5 stars,Marie Drake,LOVE using Cently! They save me time and loads of money! Thanks Cently! You guys ROCK!!!,2018-01-10,1 person found this review to be helpful
8332,5 stars,Val E.,Even saves money on things already on sale!  LOVE this extension!,2018-01-10,1 person found this review to be helpful
8333,5 stars,Dolores Schmidt,Wow! It's like magic!  Easy to use; easy to save.,2018-01-10,
8334,5 stars,Chanel Burrell,This was fantastic! an app that locates the coupon for me! Fantastic!,2018-01-10,
8335,5 stars,CV Mari,I've been using a few months and Cently generally has not been able to find savings on my purchases but just now it saved me $30 !!! on a hotel reservation after I'd already shopped around quite a lot--very impressed!,2018-01-10,1 person found this review to be helpful
8336,5 stars,Ben Varela (Retired Tech Nerd),++++$.. very cool savings. Everyone should have it.,2018-01-10,
8337,5 stars,Pamela Jones,I like that I don't have to go find coupon codes/copy and paste them!,2018-01-09,
8338,5 stars,wejdan sager,"thanks man, y'all are cool",2018-01-09,
8339,5 stars,Michael Williams,Wow! this is Great!,2018-01-09,
8340,5 stars,Heather Odonnell,love it,2018-01-09,
8341,5 stars,A Cali,I don't write reviews but I had to for this one. Wow! it actually worked!!!,2018-01-09,
8342,5 stars,Debbie West,First time user and so impressed!  Thank you Little Dog!,2018-01-09,
8343,5 stars,Paulette Gibbons,Yea saved 13 dollars!!!!,2018-01-09,
8344,5 stars,Lisa Clarke,Simply the best. I recommend Cently to everyone!!! So glad I have this app!,2018-01-09,
8345,5 stars,patricia handloss,great,2018-01-09,
8346,5 stars,Susan Caton,"My first time using, saved me about $15. Nice",2018-01-09,
8347,5 stars,Laura Walker,"First time success! Quick response. Works like Honey; some of the coupon codes are same as Honey. Good app! 
UPDATE: 11/29/2018: I'm impressed with Cently. I've used it recently (for holiday shopping) and I've saved a tidy sum so far. Terrific app!",2018-01-09,
8348,5 stars,Joseph Davis,Very helpful probably saved $100 on food items in the last 2 months.,2018-01-09,
8349,5 stars,Anita Lively,saved me 2 dollars... hey every little bit counts..,2018-01-09,
8350,4 stars,Nayely Delgadillo,It's very convenient,2018-01-09,
8351,5 stars,Callie Stoub,Super Simple- Great Savings!,2018-01-09,
8352,5 stars,A Chrome Web Store user,Saved our library 10%! Wow! What a big help! Thank you!,2018-01-09,
8353,5 stars,Lynn Harpham,"So often these apps are over-hyped, but this is the real deal!",2018-01-09,
8354,5 stars,Alina Gonzalez,Very easy and saved money!,2018-01-09,
8355,4 stars,Darita Katic,"Just saved a quick couple of dollars on lingerie, gotta love it.",2018-01-09,
8356,5 stars,Susan Shenkin,Just saved 428.00,2018-01-09,
8357,4 stars,Betty Henderson,I will take the free money!! Thank you!,2018-01-09,
8358,5 stars,Emmy Lou,ok....I will take the free money,2018-01-09,
8359,5 stars,George Hauss,Simple and direct!,2018-01-09,
8360,5 stars,Ramona Alexander,Great App! THANKS Cently..,2018-01-09,
8361,5 stars,1Hollingberry,I always love saving money even if it is only a couple dollars. Sweet!,2018-01-09,
8362,4 stars,Shayla Cooley (CoolKindEssence),$7.37 off my $50 purchase!,2018-01-09,
8363,5 stars,MJ B,Great at finding discounts.  Also helps to get correct code applied without you having to remember a long code or cut and paste.  I saved $18.00 the first time using Cently. OVER 20% off total purchase,2018-01-09,3 out of 4 people found this helpful
8364,5 stars,ahineline71,So easy and helpful!,2018-01-09,
8365,5 stars,Diane Heald,Very helpful.,2018-01-09,
8366,4 stars,Dwight Briss,Says it just saved me the 4.99 shipping price. Will see if it actually works.,2018-01-08,
8367,5 stars,brigitte gleason,always saves me money!!,2018-01-08,
8368,5 stars,Gail Holder,Great Job!  Saved a bit of money! Thanks! GHolder,2018-01-08,
8369,5 stars,[ Mickle ],very nice :),2018-01-08,
8370,5 stars,natasha wilson,AWESOME COUPON APP. LOVE IT! CAN'T WAIT TO TRY IT AGAIN,2018-01-08,
8371,5 stars,Trevor Steen,"So easy, takes almost no time.",2018-01-08,
8372,5 stars,Carole Bugge (C. E. Lawrence),YEA!  I am so glad I found Cently!!,2018-01-08,
8373,5 stars,Denteen Damron (Denteen Dynamics),This extension is great.  Works everytime.,2018-01-08,
8374,5 stars,Joe Boston,"It is wonderful, it saves me money almost every time I use it!",2018-01-08,2 out of 3 people found this helpful
8375,5 stars,Shelia Solomon,Cently saved me $$$ automatically!,2018-01-08,
8376,5 stars,Rebecca Kalish,Saved 10 dollars the first time! Awesome!,2018-01-08,
8377,5 stars,Jose Bernal-Fuerte,Save me money without even knowing it,2018-01-08,
8378,5 stars,Mackenzie Knapp,Great! It saved me an extra couple of dollars beyond the coupon code I already had - very pleased!,2018-01-08,1 person found this review to be helpful
8379,5 stars,Jamie-Ann Marks,Cently just saved me $32 at carters.,2018-01-08,
8380,5 stars,Edith Owyen,Love this app. 5 stars,2018-01-08,
8381,5 stars,Judy W,"I'm new to Cently so this was a complete surprise how it worked, AND saved me money.",2018-01-08,
8382,5 stars,J R,Great app to help save money and time !,2018-01-08,1 person found this review to be helpful
8383,5 stars,Kevin Riley,Great app saves you alot of money,2018-01-08,
8384,4 stars,Michy Greenberg,This is a great help in saving money.  Saved more than 15%.,2018-01-08,1 person found this review to be helpful
8385,5 stars,Tanya Cobb,Great,2018-01-07,
8386,5 stars,Dmitriy Sorokin,Cool stff!,2018-01-07,
8387,5 stars,Viktor Dap,"Insane. First try, $10 off instantly.",2018-01-07,2 out of 2 people found this helpful
8388,5 stars,Kathryn Schwartz,I cant believe how easy this is!!! I am constantly amazed at how affective this tool is and how much it can save on everything!!!,2018-01-07,10 out of 11 people found this helpful
8389,5 stars,Angela Renghini,Saved 78.81 first time I used it. Nice!,2018-01-07,1 person found this review to be helpful
8390,5 stars,Tammy Bopp Hayes,I just love how they save me money!!!   Just saved $7 on an already discounted item...,2018-01-07,1 person found this review to be helpful
8391,3 stars,William Roylance,Great love it,2018-01-07,1 person found this review to be helpful
8392,5 stars,Caleb Figearo,Cently has helped me save more than I thought possible on purchases. Truly a great help to anyone shopping online.,2018-01-07,
8393,5 stars,Dorothy Mortenson,Wow! I saved over $20 effortlessly! Thanks Cently!,2018-01-07,
8394,4 stars,Diane Wells,"I saved $12.25 first time I used it! Yes, it did zip right through. Now I'm wondering, ""What's the catch. . .?"" Has my confidential info been stored somewhere I don't want it to be stored?",2018-01-07,1 person found this review to be helpful
8395,5 stars,Laurie Rosenzweig,If this really works at checkout it will be saving me a lot of money.  This is the first time that it found something to work with!,2018-01-07,
8396,5 stars,A Chrome Web Store user,Saved $8 on my pizza! Mind blown! Didn't have to do a thing! Love Love Love!!,2018-01-07,
8397,5 stars,Caroline Kahl,This was Great! I was happy with my cart price and then all of a sudden I saved an extra $13.25 off my order. Free makes it even better!,2018-01-07,
8398,5 stars,Pat Clancy,"Great!  Saved $13 on my order, and it was fast.  Keep up the good work.",2018-01-07,
8399,5 stars,Barye Bluth,"Wow - this was really easy and saved me $12.  Trusting that they won't bombard me with emails or sell my info, I LOVE this.",2018-01-07,
8400,5 stars,Tavia Gilchrist,I used Cently for Black Friday and holiday sales. Saved me lots of $$$!! And I didn't have to hunt all over the place for coupon codes or go to useless websites that publish expired or nonsense codes.,2018-01-07,
8401,5 stars,Paula Naujalis,Amazing!,2018-01-07,
8402,5 stars,Shawna Green,First time using it and I saved just over $24 so far gotta say I love it.,2018-01-07,1 person found this review to be helpful
8403,5 stars,George Lentz,Good,2018-01-07,
8404,4 stars,Paula Hubbard,works sometimes. overall it's allways nice to save money when you can so im pleased we it,2018-01-07,
8405,5 stars,Cristina Barone,"easy to use, saved me some $$$$",2018-01-06,
8406,5 stars,Ehren Tool,I am really surprised how often this app works. It's like a mini lotto every check out.,2018-01-06,
8407,5 stars,joy1dr,I just saved a bunch on my latest purchase!,2018-01-06,
8408,5 stars,Jeff,"Similar to Honey, without the annoying pop=ups and emails about Honey Gold. (I have no idea what I'm supposed to do with my 65 cents of Honey Gold.)
Cently is great!",2018-01-06,
8409,5 stars,Kristin Dillard,Saves me money all the time! Love it!,2018-01-06,
8410,5 stars,Ana R. Knote,Thanks for the savings!,2018-01-06,
8411,5 stars,JBM,The extension is very convenient!! Love it..thanks for all the savings!!!,2018-01-06,
8412,5 stars,Siva K,This extension is amazing. It saves me so much money on the things that I thought couldn't get any cheaper!,2018-01-06,
8413,5 stars,Melissa Smith,loved it thank u,2018-01-06,
8414,5 stars,Samantha Knight,This saved me me $4 on a pizza deal I was already taking advantage of. I am really loving this extension!,2018-01-06,1 person found this review to be helpful
8415,5 stars,Jalyn Harper,Just saved me $3 on Bath and Body! :),2018-01-06,
8416,5 stars,Prince Vegeta SSB,Good,2018-01-06,
8417,5 stars,Sunshine Moonshine,saved me money every time  i used them !!!!,2018-01-06,
8418,5 stars,REINA,Wow! saved me 45 dollars on a 200 cart in Kohls... I like it alot,2018-01-06,
8419,5 stars,Solinda E,"OMG!  Cently just saved me over $200 on my first use!  I didn't think there were any other discounts to be applied to my purchase.  Also, Cently was fast.  Cently is much better at finding and applying discounts than other extensions that I've tried.",2018-01-06,
8420,5 stars,Jayzle R-Piga,It's easy and convenient!,2018-01-06,
8421,5 stars,Jordan Lamar,Such a time and money saver!!!! Love it :) If only it could follow me in real life to all the stores I shop at in person.,2018-01-06,1 person found this review to be helpful
8422,5 stars,Nancy E Brennan,A hit the 1st time used Thank you,2018-01-06,
8423,5 stars,ozzie torre,"Wow!! used it for the first time saved $15.00. I realize that is not a lot of money, buy I'm sure it adds up at the end of the day. Will keep this app for sure",2018-01-06,
8424,5 stars,Leah Thompson,"I was pleasantly surprised when I got  discount. Thank you so much I really needed to save some money. Leah San Diego, CA.",2018-01-06,
8425,5 stars,Jeremy White,This is so easy to use.  It shows up and just finds deals.  It is awesome.,2018-01-06,
8426,5 stars,Tammy Miller,nine out of ten times Cently saves me money!,2018-01-06,
8427,5 stars,David McCulloch,"This is great.  My first time using it and i saved $43 on my purchase.   love finding free apps, that actucally do what they say they do.",2018-01-06,3 out of 4 people found this helpful
8428,5 stars,Maura Hart,wow. it worked. saved $21,2018-01-06,
8429,5 stars,Vic Neece,I loved it ! I'll try it every time. Awesome....,2018-01-06,
8430,5 stars,Beverly McCord,I love this app. It is not introsive. It actually saved me money without trying to sell me a product.,2018-01-06,2 out of 2 people found this helpful
8431,5 stars,Lenore Hogue,Just saved $35.00.  Happy New Year to me!,2018-01-05,
8432,5 stars,Midge Noble,As soon as I downloaded this extension I saved on my very first purchase!  Amazing!,2018-01-05,4 out of 4 people found this helpful
8433,5 stars,Grant Walker,This extension is one of the best available for saving while shopping!,2018-01-05,
8434,5 stars,Jeff Koopersmith,made it free shipping,2018-01-05,
8435,5 stars,Linda Hoad,"First time using this, and WOW great savings.I will continue to use it.",2018-01-05,
8436,5 stars,Braisedin,amazing extension so glad its a thing,2018-01-05,
8437,5 stars,Kevo The Goat,Thank you,2018-01-05,
8438,5 stars,Carolyn Athanson,Just saved $31 at World Market! Awesome!,2018-01-05,1 person found this review to be helpful
8439,5 stars,Barbara Schaap,This is a wonderful service for busy persons to get the best deals.  Thank you for all your efforts.,2018-01-05,
8440,5 stars,Jk Kaahanui,Wow!  First Time user and Cently just saved me $ 40 dollars.  Amzing!  I'm a Believer.,2018-01-05,1 person found this review to be helpful
8441,5 stars,alisa peach,Saved $15.81 first time.,2018-01-05,
8442,5 stars,John Eleton,quick easy and awesome!!!!,2018-01-05,
8443,5 stars,Veronica,Recently had an accident. I'm part shopping online for my car. I have one item so far and Cently has saved me $15 already!,2018-01-05,
8444,5 stars,Kathleen Driscoll,I love it!,2018-01-05,
8445,5 stars,Eleanor Lasater,"I just recently started using Cently!! Wow!!! Love them!! Thanks!! Thanks!! You're a God-send, for someone on a fixed income!!!",2018-01-05,
8446,5 stars,Disciple13,It just popped up and applied the codes (tried 5 of them) and saved me almost 13 dollars. It is very helpful to have this running in your browser when shopping. I am keeping this around.,2018-01-05,1 person found this review to be helpful
8447,5 stars,Lev Dashevskiy,Saving me some money without me putting in much effort! Excellent idea!,2018-01-05,
8448,5 stars,Barbara Malinowski,I camr across Cently by accident and it sure has saved me money. Thanks.,2018-01-05,
8449,5 stars,Leonardo Daudinot,Thanks for actually help me save money.,2018-01-05,
8450,5 stars,Jamie O'Sell,Saved me ~$20 !  I wasn't going to bother trying it but I did and saved !,2018-01-05,
8451,5 stars,Melody Lalonde,Love this extension. Perfect for finding the best price!,2018-01-05,
8452,5 stars,Sharon Eckenrode,i was purchasing a quilt kit and Cently saved me $12.00 in addition to the sale price I was getting the item for. Great!,2018-01-05,7 out of 8 people found this helpful
8453,5 stars,Jo Price,SAved big with this little app. $120 in clothing purchases for $70 bucks! Awesome!,2018-01-05,3 out of 4 people found this helpful
8454,5 stars,Gina Wetzel,"Just saved 13.50, love it!",2018-01-05,
8455,5 stars,Vicky Rowland,This is AWESOME!  It's like FREE money!,2018-01-05,1 person found this review to be helpful
8456,5 stars,Judith Cattaneo,It is quick and works perfectly.  Highly recommend!!!,2018-01-04,
8457,5 stars,Ian Rose,awesome sauce!,2018-01-04,
8458,5 stars,Eva Mae Newton,Amazing,2018-01-04,
8459,5 stars,John Emery,every little bit helps.,2018-01-04,
8460,5 stars,Dee Ross,"Every little bit helps when saving, this is a great coupon website",2018-01-04,
8461,5 stars,Barbara Dashields,"I saved $38.00! fantastic! I love the savings, it really helps when I'm budgeting. I recommend Cently to everyone who shops on line, looking to save money.Try it, you may love it.",2018-01-04,
8462,5 stars,Amy St. Clair,great,2018-01-04,
8463,3 stars,Mike Hale,Saved three bucks. Motel room was priced well to begin with but every little bit helps.,2018-01-04,1 person found this review to be helpful
8464,4 stars,Cheryl Wiley,Awesome tool that saves you money while shopping,2018-01-04,1 person found this review to be helpful
8465,5 stars,Jennifer Wiebrand,Easy peasy!,2018-01-04,
8466,5 stars,Billie Rogers,"Super easy!  Icon pops up on the order screen, checks available discounts and voila!  Money saved!",2018-01-04,
8467,5 stars,Mike Sauerzopf,"Saved 30% at Advamce Auto, when they were only offering 15% with their code!",2018-01-04,1 person found this review to be helpful
8468,5 stars,Joe Semifero,Great,2018-01-04,
8469,5 stars,Adam Madison,So cool! just saved $1.99 the first time using it,2018-01-04,1 person found this review to be helpful
8470,5 stars,Paula Koszarek,Works like a charm! Love it!,2018-01-04,
8471,5 stars,Brenda Rosten,Super! saved me money and Time!!! I did not have to keep track of coupons or codes! fabulous,2018-01-04,
8472,5 stars,Mykal Taylor,It makes it so easy to save money.  Thank you,2018-01-04,1 person found this review to be helpful
8473,5 stars,Gerard Choquette,"what can i say, saving is awesome",2018-01-04,
8474,5 stars,Dan Dawson,"Excellent Extension,Easy and instant result, Great Discounts.",2018-01-04,
8475,5 stars,Carey Sutton,They saved me over $10.  I am very happy with them!!!,2018-01-04,
8476,5 stars,Jamalee Stone,Helped save me $10.60! Thank you!,2018-01-04,
8477,5 stars,Maya Daniel,Never disapoitnts,2018-01-04,
8478,5 stars,Allistar Idehen,"Just purchased something on groupon, saved me an extra $25.",2018-01-04,
8479,5 stars,Karen Rice,Awesome saved $ 5.00 first time used.,2018-01-03,1 person found this review to be helpful
8480,5 stars,George deWolfe,Easiest thing ever. Free money!,2018-01-03,
8481,5 stars,Vincent Napoli,Thanks a bunch just saved me $18.00 This was an additional savings after Groupon 75% offI was very surprised!!!!,2018-01-03,
8482,5 stars,Victor Bustillos,Muy practica y útil.,2018-01-03,
8483,5 stars,Cheryl Grussing,Fantastic! I saved $81!!!,2018-01-03,
8484,5 stars,Tricia Siburg,I just saved $7.56 at CostPlus World Market.  And I didn't have to do anything but press a button or two.  So Easy!,2018-01-03,
8485,5 stars,Crystal Barone,Just saved me $30 at J Crew!,2018-01-03,
8486,5 stars,Jamie DeFay Collins,works like a charm!,2018-01-03,
8487,5 stars,nilo canton,good,2018-01-03,
8488,5 stars,sandra lobban,saved me $9.75 at Domino's! Wow!!!,2018-01-03,
8489,5 stars,Anne Molitor,"Wow, savings I didn't even know were available. Thank you!",2018-01-03,
8490,5 stars,Gerri Edwards,Wow! I save additional $11.00 although the items were on sale.,2018-01-03,
8491,4 stars,Annette Samuelsen,"1st time using it, saved $35 on a 
$100 purchase.",2018-01-03,
8492,5 stars,Richard R. Wilson,I always go here 1st for Great Savings for online Shopping,2018-01-03,
8493,5 stars,Dave Natural (Naturally),"The second time that I checked out online and Cently asked if I'd like to see if there was a possible coupon from the web-store.
Cently checked and came back with over a $4.00 savings for me. That is not a bad deal for a free app.
David",2018-01-03,1 person found this review to be helpful
8494,5 stars,Diana Caprio,Wow! The very first time I used it I saved $13! I have tried similar extensions but they never find anything and take a long time. Cently zips right through it and comes up with more discounts than the others. This I am keeping!,2018-01-03,1 out of 2 people found this helpful
8495,5 stars,lisa,I was looking for airline tickets and it was a nightmare!  Cently came in at the end and gave me big savings!  This certainly made up for my baggage fee!  Thank You!,2018-01-03,
8496,5 stars,Kevin Bartoe,Love this little app!  Has saved me money numerous times already and so very easy to use!  Thank you!,2018-01-03,
8497,5 stars,Kyana Henry,"This added an additional savings to my order, which is always nice. Thanks Cently!",2018-01-03,3 out of 4 people found this helpful
8498,5 stars,margaret powers,"This site finds me saving that I have missed. 
Absolutely love this site.",2018-01-03,1 person found this review to be helpful
8499,5 stars,Dolores Thomas,Love having the Cently appear while checking out on sites.  It has saved me money several times.,2018-01-03,2 out of 2 people found this helpful
8500,5 stars,A Chrome Web Store user,Got me a 10% discount enough to pay the freight charges!,2018-01-03,
8501,5 stars,Linda Fisk,Very Cool,2018-01-03,
8502,5 stars,Kimmy Tilley,"This is a FABULOUS Extension, like they say, 'Time Is Money' and this Extension saves me Time and Money $$$ ...It's a definite Must Have!",2018-01-02,
8503,5 stars,Ambrielle Fritz,Amazing! One click and saved $58. Wow.,2018-01-02,
8504,5 stars,Edward Sim,cently is the best,2018-01-02,
8505,5 stars,Sho Omar,nice =],2018-01-02,
8506,5 stars,Theresa Christianson,Always great saving money,2018-01-02,
8507,4 stars,ME,new to this. will give it a chance.,2018-01-02,
8508,5 stars,Chyna Royal,Love it Thank You,2018-01-02,
8509,4 stars,Cara Pandiscio,Worked relatively well <3,2018-01-02,
8510,5 stars,Crystal James,Super easy and saved me money. Great app.!,2018-01-02,
8511,5 stars,ronda bolin,Haven't check out yet but if this is for real....I am extremely impressed!,2018-01-02,
8512,5 stars,dennis johnson,"This really works, i have already saved a few bucks from items that were already discounted, glad i added this extension",2018-01-02,
8513,5 stars,CHERYL GROGAN,SAVED ANOTHER 6.75 ON AN ORDER FOR SOME NICE FLEECE TOPS...,2018-01-02,3 out of 3 people found this helpful
8514,5 stars,Paula Arenz,1st time using it but saved me $15.  Hope it continues to work as well.,2018-01-02,
8515,5 stars,RianaChantel _,Real quick and easy to add discount codes before you buy.,2018-01-02,
8516,5 stars,Alice Davison,What a great extension! I'm retired and this is a treat for New years!  Thank you so much!,2018-01-02,
8517,5 stars,Kelley Lively,Saved me over $15 and it was quick!,2018-01-02,1 person found this review to be helpful
8518,5 stars,Terry Clarkson,Worked like a charm.  The program automatically scanned the internet for discounts.,2018-01-02,
8519,5 stars,Sara Adler,Super easy. Love. Love. Love.,2018-01-02,
8520,5 stars,Najeeb Shaikh,"Love this extension. Just gave me a 20% discount on a software purchase, where I had only a 10% discount!",2018-01-02,2 out of 2 people found this helpful
8521,5 stars,Sandy Goodwin,This extension saved me $24.00.,2018-01-02,
8522,5 stars,vinod gujja,Really cool chrome extension,2018-01-01,
8523,5 stars,Kenneth R Muller,GREAT,2018-01-01,
8524,5 stars,Christy Cope,"so easy, does it for me",2018-01-01,
8525,5 stars,Victor Alberti d Enno,This App is just a downright awesome no brainer!!!,2018-01-01,
8526,5 stars,Delores Holt,"This extension saved me so much money over Christmas, and over the entire year!",2018-01-01,
8527,5 stars,Joanne Heying,Easy and saves you money!,2018-01-01,
8528,5 stars,Jay Johnson,Just saved $5. So easy!,2018-01-01,
8529,5 stars,James MacKellar,"easy way to save money.  ""Just do it!""",2018-01-01,
8530,5 stars,Sunny Inouye,"Terrific, love it!!",2018-01-01,
8531,5 stars,Tara Lewis Yohe,this was just awesome already had a good sale and  Cently just added to it,2018-01-01,
8532,5 stars,Greg Buter,It finds coupon codes and trie them autpmatically,2018-01-01,
8533,5 stars,Aaron Burcham,This extension is totally amazing. On some things I've saved a lot of money.,2018-01-01,6 out of 7 people found this helpful
8534,5 stars,Kristian S.,Helped me save money on my Papa Johns pizza order. Doesn't cover all sites yet but it definitely covers many of the ones that I use. Awesome app!,2018-01-01,
8535,5 stars,Lana hale,"Wow, you are great in saving us money, thank you!!",2018-01-01,1 person found this review to be helpful
8536,5 stars,Martie Best,Looking good! Saved me over $11!,2018-01-01,
8537,5 stars,Harry Mylonadis,"Just saved me $20, what else do I need to say",2018-01-01,
8538,5 stars,Sonya Spires,Just saved another $23 at Sketchers.,2018-01-01,
8539,5 stars,Tanisha Whitehead,Saved me $50 at JCPenney,2018-01-01,
8540,5 stars,Carol Ann Whitler,"What a wonderful extension!  It saved me six dollars on previously discounted item.  Love it
!",2018-01-01,
8541,5 stars,June Doig,Loved it,2018-01-01,
8542,5 stars,Nicole Keller,Awesome Sauce!!!,2018-01-01,
8543,5 stars,Curious Puppy,It Worked,2018-01-01,
8544,5 stars,rjc1945,Easy enough to use! Seems to work well.,2017-12-31,
8545,5 stars,Edna Hart,Saving money is awesome!,2017-12-31,
8546,5 stars,MICHELE HAMPTON,i love getting extra savings!!!!!,2017-12-31,
8547,5 stars,Verna Brooks,This saved me more than I thought possible. I love it.,2017-12-31,
8548,5 stars,Bob Duck,Done's the job like it said it would and save me lots of money!,2017-12-31,
8549,4 stars,Mary Boudreau,"first time i tried it, seems to work fine",2017-12-31,1 person found this review to be helpful
8550,5 stars,Matthew Malcham,So easy to use! Why wouldn't you?,2017-12-31,
8551,5 stars,Ardella Simmons,Wow! I just signed up for this today and already it has saved me some money.,2017-12-31,
8552,5 stars,Chuck Strukel,Have used this twice on Udemy and it saved me $5 each time. Great App.,2017-12-31,
8553,5 stars,Cherrie Kirkland,"This is great!  I go shopping and this pops up with savings while I shop.

Thanks!",2017-12-31,
8554,4 stars,Nikole DeZao,"First time using Cently, saved me almost $20! Pretty nice.",2017-12-31,
8555,5 stars,Yvonne King,"This extension saves me cash. I dont have to go looking for codes, cently does it for me.",2017-12-31,
8556,5 stars,Shannon Mayfield,Saved me money! So much easier than searching for coupons!,2017-12-31,
8557,5 stars,Sandee Quitter,I just saved almost $30 on coffee by using cently!!!!!!,2017-12-31,
8558,5 stars,gayla thurman,"I love this, pops up here and saves me money on a regular basis. Just wish I had found it sooner. Thanks Cently",2017-12-31,1 person found this review to be helpful
8559,5 stars,Emily Lahti,Easy to use and a lovely surprise to many of my orders!,2017-12-31,
8560,5 stars,Andy Lancashire,Just tried and works as advertised so far.. Do much online shopping so will continue to use..,2017-12-31,
8561,5 stars,Belinda Walker,This is the first time using this extension and i love it. It save me money I ABSOLUTELY LOVE IT!!!!,2017-12-31,
8562,5 stars,Modesta Sangronis,buenisima,2017-12-31,
8563,4 stars,John Heimann,Saved me money,2017-12-31,
8564,5 stars,Mary Jo McMann,saved me 3 dollars,2017-12-30,
8565,5 stars,Dan Watson,Great product,2017-12-30,
8566,5 stars,Linda Lusk,Fantastic!!!!!,2017-12-30,
8567,5 stars,Robin Lambert,I love that this app pops up with saving options.  I would forget to check otherwise.,2017-12-30,
